RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,207378.1390861575,207612.6351938567,208478.3413388617,210192.40716047803,212372.28233708988,214457.77133736698,216559.47338529016,218721.00919417318,220723.4412491175,222321.90026181587,223779.59034378198,225167.56027985484,226084.25018841564,226939.93586459765,228149.48794602253,230213.54667770801,232488.26892986512,234789.11020502253,237145.25852044031,239568.84421112726,241745.79994907966,243873.65000776722,245802.47723680348,247797.81432418793,249294.2045125393,250978.9496957762,253219.31258824212,256361.115688105,259960.15302184303,263547.4829513449,267855.6885483547,272466.2054983212,277377.88901244034,281902.0424100408,286319.2789483272,290516.64815516974,293882.7163438093,296851.30932220264,300273.9176019663,304151.890462375,308908.138151695,313068.2820414054,318349.61098983226,323970.2377646205,330169.6720585004,335270.9177273151,339965.5091752167,344772.8845854696,350185.9736447688,355979.3606241106,362188.57120962924,369914.7640191365,379497.2697509053,389392.4102677859,398647.87404155964,407053.0454710298,416308.46828686615,425407.6641294304,432386.4424198133,438004.1052268401,442215.8293513057,448096.172838937,454158.2494901433,460997.843759448,467084.9754923324,473853.3480744905,481439.6360336503,489792.29757060204,498303.01383768115,507642.8219565729,515265.1621029761,521789.2439355191,527283.4163140898,532010.6972555729,536857.4582850124,540767.9070454692,545777.6929790918,550125.7880878056,553250.9620568097,555366.3241730011,554922.611850093,554584.0221850373,554384.7073189927,555596.9895190601,556268.4404624096,556168.9032750904,554927.4293118048,554066.6377834129,551883.7425097743,549239.5889260388,544934.7568282055,540281.4262838556,535253.5976313364,529386.1651280483,523790.2811881487,518012.3344881263,513568.3029275371,508182.5102852092,500017.29282847856,488422.24025542615,474817.40106686595,461689.3989948319,448688.17799249786,436840.96734861383,427373.62968448567,419614.24226060556,412271.05021190323,403082.57592429523,395420.92846821964,389923.49515251204,386539.5734534129,383210.7962284845,380010.88679080975,376081.784888655,372779.4867866778,370632.8655108153,369668.23301525856,369256.4785475428,370126.95587771846,373327.5650468063,375563.8330493054,375860.50499976875,376455.19960429746,378149.178138965,381377.6637865401,381365.87261970085,379959.47832866263,376221.9279204381,372381.5671892026,368597.7226264465,365181.11046009074,363563.1242077307,362612.401440846,362716.3617692822,361627.2967054346,360505.1358576909,357107.49002464226,355553.0774266748,354064.21320067655,352126.5733136676,348575.2284512645,344632.338307355,343016.0198259961,342289.89200096106,341855.07443631365,340458.1715770164,338096.1033850647,335660.4908856019,334272.45015226054,334437.7641992302,336070.3966462594,339881.30791794584,345406.7017106491,352047.2873291841,358810.3487373118,365523.25042675814,370246.01369548094,372787.8758867367,373431.04731598945,375353.156146612,379584.0938806914,385887.77201301005,393221.7309875864,401438.10445305804,410432.01697061537,419551.28709052294,427104.91720691,433049.76070268877,435741.0959118653,436563.95052989916,436181.89880692284,437329.3971214733,439243.38436768594,441463.66755659686,443743.2448596238,447116.89586797106,452404.4165887281,458462.6660245778,464447.68840842904,469490.8639073803,472447.71540552465,473681.4828517662,473351.72551632806,473264.99347473914,473814.4893406579,475223.09607224405,475482.59302230226,474163.44404135476,471275.08743614913,468593.36009310675,465513.851399898,462587.299974889,464826.83999516926,473017.7213712178,484287.0501510691,493269.1129164353,499026.4722973127,503912.941452865,503312.2961994868,498959.4374931292,491870.7653984988,488211.71059502865,487797.84883077577,489936.0340524775,497691.69106184045,509148.1961964364,522235.2972434312,531977.6918992237,538607.3477860616,543853.781950856,543761.736654135,541383.7425590033,537730.200971799,538227.0775131119,540056.1202324986,543036.3298671902,549281.7543696584,558979.1449329591,570077.8487739036,579319.0298466308,586350.1135171824,591259.466890337,596367.9826598285,603235.7802961491,612081.0155212182,620680.5629345644,626760.4046176822,630102.4110026542,627927.3519844096,621507.995979393,613183.8792901797,607163.8184980643,603597.1376134977,601582.9617790917,602659.6907243137,607223.4704746439,614330.8247110179,621496.2093288404,627964.9221277463,633960.6041285993,637326.4426521319,638529.6148205328,638479.9352844876,638563.409892318,636957.6768335811,633739.3794084273,633903.629694237,639768.3573961668,651536.8651400963,664979.8801968411,679471.7377566501,693196.6762979593,701708.3213237553,706539.7198486654,708479.3311455095,714364.3743649748,723171.3433346295,734256.2245072775,746112.9025469112,755377.1663852806,762900.0731315032,769003.9312791195,776072.2978824615,784134.5708204178,793306.6793869162,803847.0349542286,815605.1424870532,826261.5830502912,835033.6572592746,840191.4715188431,842873.2874339484,841262.2979573207,837227.4768261233,832431.5542944515,829090.8698900947,826336.3835502286,818107.8446959284,806680.8249287523,795801.2774496,791960.7464355774,794164.4468639713,800436.5504850066,810796.6763578755,823655.7526108335,836574.6696960102,847091.033689601,854990.5827289863,859888.0926742259,858873.9844649845,854097.3401266256,850304.9427969736,850940.4283674943,854100.6820183257,856186.0884950372,859828.2332124646,865017.1925400724,871621.4754291148,876745.760136302,880861.9987501847,884265.4171752733,883496.3589923959,879733.626655153,872914.7966257938,867632.6811329216,862661.7642039867,858520.1513155577,856622.1398822196,856586.8927118378,858660.9975717774,861457.187976563,864644.6812422411,868121.0487154108,869779.6883968301
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,145233.87689324055,145204.7284556513,145443.88296951435,146131.5965404911,147011.6619368013,147930.85362311322,148779.6167221331,149980.71043688947,151379.0673759005,153063.329982607,154976.18189453098,156849.13674642998,158396.77929571006,159334.4654560621,160235.37682677142,161225.97419990125,162357.46910769964,163440.31662171156,164336.91641462166,165557.58719053966,166979.37620214358,168769.48128459867,170539.63759741816,172067.4965009055,173350.9300880426,174300.54672031858,175365.267865341,176287.04754782762,177252.57164484836,178041.7746925905,179031.69080576056,180423.8575940408,182173.40329023948,184029.32610544763,185679.5382882591,187320.2320312603,188824.8709831847,190179.11158105274,191254.7984595597,192479.74967374257,193394.34948671257,194304.0402362086,194962.49091774985,196085.87491672413,197465.55506424283,199191.11979912725,200949.55030156983,202664.64481000192,204357.44223221194,205669.4966078298,206781.10969804446,208049.62525398404,209613.12903074047,211421.18012929687,213034.6777025985,214828.35554017406,216557.00894081977,218557.14220158604,220741.23230733175,223096.42472242212,225141.0414891798,226860.04390879182,228367.31164799034,230049.65036774773,231890.11803095392,233832.97592016115,235705.48905962205,237644.39852083477,239938.36937354223,242348.92457414823,244914.6901591575,247369.41467724636,249637.9246137701,251542.9573687182,253276.11908213212,254727.68382722922,255949.8087532113,256602.19040423984,257063.17644194677,257191.10417560057,257110.71827271217,256802.54295797448,256723.26363847093,257086.59751616497,258032.7553597991,259137.28446146232,260007.9376308224,260324.83239865582,260220.06248635254,259860.01180476137,259287.66464518456,258668.91349604377,257629.8872051599,256613.83656768556,255499.46122975624,254202.484662345,253213.42196206492,250569.64939351883,250141.8554414695,247566.2589305852,247090.44980307412,244040.65380927105,242949.82888277384,240022.7737542631,237795.47444772496,234052.9915906452,230795.62381308488,226665.48049766102,222213.6765863734,218613.7481215545,214880.66775885914,213058.47537848997,210750.72201276672,209674.43949398168,208198.69859482892,207023.0610400566,204524.67798909915,202094.584509994,199372.27329447502,198389.92031386847,197131.70833978266,196891.05397460473,195303.31779183703,195673.2015729609,195028.44938943276,195688.65287863885,193509.15259815744,191803.1465515479,189154.86878726623,187134.60370048866,184572.30269130215,181969.11110928227,179790.62330107958,177720.1972915198,176427.42948145233,174870.5526707385,174187.89248712632,173006.43566559858,172607.69799078014,171601.71664780125,170615.57848511057,168331.75085490246,166617.46109803632,164067.35139011894,162445.3691377451,160380.69792890953,159062.2385757783,157510.67369884378,156072.544661684,155238.64272518386,155180.6153899684,155422.8266415948,155731.80831148976,155506.3357283538,154839.71969812075,154423.48807963319,154851.00798521287,156191.47643431113,157525.71582495118,159391.60398295437,160968.22326083996,163046.97800135807,164597.41925983774,166438.70654855762,168185.8311323069,170440.80364779293,172790.71197203812,175156.5379619021,176940.84800715398,178663.71191943542,180126.41180544102,181477.99830487728,182778.17818373675,183954.0223561003,185175.81120589885,186100.8325443802,186962.55583902998,187857.53778864347,188742.42292632916,189487.37764463472,189926.43683213546,190035.81674490552,190453.67185904377,190888.01699576064,191938.38776769277,192833.18290989485,193889.4333800774,194656.85326929842,195408.43521850623,196525.09604614825,197769.3474926085,199158.11569710137,200469.79106204063,201881.07844723333,202815.54038446723,203747.72991472064,204595.21453994547,205513.35773260638,205891.07694607263,206083.84558197737,206377.7240006777,207201.55920982824,208206.45022718667,209609.4321320375,211033.74940849296,212715.39787010654,214485.93186460654,215691.86119820495,216467.82514727695,216314.81279839846,216220.43901996568,216116.9739074417,216875.29747361958,218032.1291860737,219398.77256661316,220809.69610324324,222465.16596825162,224242.38407042893,226393.23729413832,228083.00062523797,229201.59501082482,228985.63471851172,228521.51127211598,228038.647039025,227898.54941510482,227918.51999091535,227982.69861609148,228303.79482216024,228841.5315228017,229855.0208172958,230776.76006180697,231514.04050351412,231601.35797651997,231651.07401555116,231348.9876943334,231051.1360015374,230303.61737519107,230015.8977491483,230045.47104849655,230614.4281397294,231853.2372666374,233586.3979189295,235629.0258931062,236841.45277104937,237044.47961104417,236334.92462453255,235470.69739931053,235413.6239609354,236714.65261733942,238994.56018367072,241775.1057802226,244580.67182875858,247488.65817100322,250957.73096646325,254662.43101733117,258064.0075729495,260702.4806408619,262921.80361976003,264682.208049086,265623.93902940996,265420.9286888119,265092.565853715,265276.27190583455,266414.52188129834,268712.88546131284,272398.1628259952,277128.88749239413,281624.1014885702,284126.18765343796,285282.3611908343,284817.1012363028,283554.8125942493,281406.7721688173,279592.55458052794,278702.1141040689,278288.65248518484,277574.8086533275,277207.57518671226,277527.8188117852,278963.67179251567,280479.457747937,282181.09005465737,284069.9244415799,286349.0601329357,288254.18051300244,289681.5641888395,290571.5934413082,291019.4307838821,291248.6559418941,292177.17837943445,294161.6552999582,296768.9384522566,298575.4696889527,299614.7286090092,300262.95028894086,301075.48141816695,301736.2906957235,302087.2443904525,302475.04807992844,303131.61514237616,303947.1962197748,304786.0272595379,305270.88472122914,305530.32977369585,305517.80400564906,305528.69637007685,306245.74351274926,307136.8905732727,308465.41047200654,309734.5108416437,311204.0537056282,312760.20961857564,314157.00444078376
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,110482.27095135472,110453.9061091771,110291.62269372297,110224.88977665326,110198.78171538317,110387.08665302543,110599.5887421618,110906.57521069872,111306.26849201425,111642.62656160833,112189.68920039789,112772.13560494233,113054.73779003904,113020.31822599743,112577.33553062059,112321.61649376915,112251.17348541133,112376.84857973085,112554.53478289477,112529.95599788414,112631.60464285973,112842.2042567401,113137.76867434173,113366.92496763408,113475.49856389465,113589.20640180608,113940.84653168924,114496.47155110193,115084.7858485593,115573.423138218,116065.15040086453,116649.95445049238,117205.88282128765,117628.24213358063,117959.07491064539,118196.22616265154,118435.39745049055,118572.5735148992,118810.59826799348,119045.77843152382,119315.86529617365,119521.00884130389,119722.95252712828,119972.77846733987,120151.05810028157,120348.81969193656,120512.54715836149,120758.7575100913,121082.54035221558,121877.06553614938,123361.90192444362,124747.15117172564,126111.0484783979,126634.73158147447,127463.67230167573,128003.70528480962,128761.19199437974,129392.30522242759,130020.72707204129,130753.6823435524,131426.09675169043,132056.53775753,132511.9031900205,132892.32613894972,133038.7876156085,133174.41566620322,133185.3522015975,133121.71303765487,132967.59030263926,132770.88156193946,132853.07132916743,132909.90631304774,133001.2649029151,132838.18054501386,132819.3417270028,132930.83343629353,133428.9955599993,133918.63149091476,134469.24766089066,134954.45655614926,135562.5736192634,136298.2631547827,136940.82450583286,137567.64916761604,137856.3466999321,137790.97031068648,137473.6613617763,137499.10200198294,137872.76977642378,138495.41611249314,138892.19902318585,139326.01782338214,139682.06437224624,140027.31954657403,140275.99985263313,140491.27491786575,140173.6947664511,139599.81992628946,138969.28646300608,138723.2345602029,138443.51961360977,138094.3224541862,137787.03084733657,137355.4971923154,136716.24862037384,136024.35220504773,135160.77816152998,134219.61226902262,133272.10054620059,132931.93063981787,132864.96844944762,133022.86993888894,133250.4693586754,133681.37531192126,134211.83882417672,134464.88041569607,134420.00359689086,134035.9559767286,133904.84434751552,133969.63537852906,133925.92160586285,133842.25886692977,133936.72715104942,134336.50703681252,134688.04324689976,134626.15471616227,133966.8921881444,132739.59388182292,131592.5816190539,130706.49146455171,130220.987312523,129797.59210928204,129310.40628595998,128742.35870278075,127925.0274086481,127195.90252556221,126618.83798950963,126275.06369366805,126170.67364411055,126202.20225847233,126143.0437042566,125966.07975563698,125211.0697172087,124537.762817794,124179.82371691935,124338.52300164498,124487.04741327143,124472.8771196853,124426.98891356844,124633.06645910583,124991.88996125267,125422.98995049059,125733.7995849505,125945.27460510442,126150.46079141677,126286.83077875512,126525.56937434016,126937.98316944276,127737.41229309408,128670.43201626769,129857.43563513532,131241.15517773194,132775.03117912431,134314.22899330792,135608.732251922,136992.95683498995,138297.9019654736,139656.01921245537,140932.9886723264,142303.6544824592,143773.95801431042,145200.24048994892,146615.8791256292,147932.53198942487,149407.12493361338,150870.24897156877,152224.13981729222,153347.13383965913,154665.30765890767,156163.45101232515,157935.18603201286,159581.58263356864,161188.93343410452,162551.2301901886,163757.4541817646,164935.80389423762,166103.3775300827,167319.9197280252,168333.26200226674,169283.75681631954,170148.57772628075,171138.03542287616,172258.9267492792,173397.96025115714,174191.74036442957,174910.56262474836,175526.6065295024,176268.320156032,176742.13704940048,177178.6401890154,177747.90209393276,178506.61064573596,179416.87216533392,180247.2060700668,180916.20217824614,181347.6619220229,181925.78562548241,182675.26771875107,183371.74598097312,183984.00196997178,184363.0749008915,184829.48577013216,185248.8290511344,185906.990063442,186661.74244689083,187454.84900872337,188192.46716502387,188817.83021067092,189610.2569637413,190425.93306220125,191386.8976803508,192253.5777043531,193224.86341270673,194074.2130354057,194930.07778225277,195692.87210483328,196534.15153126264,197430.8398602348,198365.3181627045,199325.46501456306,200194.47178213965,200816.34948887455,201243.8004310649,201552.62356675506,201831.46158011202,202165.22989333712,202594.6012191332,203240.31862764762,204127.89305453305,205102.51171518126,206057.70807585263,206856.34103217136,207588.0674086844,208075.7869746711,208133.9348458742,208162.503071634,208548.90694976668,209588.48901152887,211176.5661799301,213233.51397905266,215835.10606773803,218440.3834431386,221078.83701662565,223644.30422401134,226543.84568533357,229655.8440552772,233259.60540757308,237193.46789748882,240601.85431777465,243004.80908755134,244572.81629788163,246510.6264171905,249189.12328474093,252363.6261362047,256748.11277363557,261949.21679203646,268004.634971906,273655.35657868936,278711.84984174883,283009.52968160535,286016.30828558916,287440.00032730045,287617.26129395847,287302.59579614573,286865.6466899609,285835.0319316106,284254.0691245402,282633.4967579288,281466.48386085086,280890.030445822,280913.00536428025,281579.9692710568,282373.70406941016,283195.7278285009,283536.2519856362,283580.9599764661,283327.6654032728,283033.75604708865,283145.8774426612,283612.3481073351,284623.07817377034,285675.01047023054,286271.7016706758,286152.5106105201,285779.4491474607,285437.4847398081,285220.66364445665,284850.8649569902,284395.8959672965,284161.5341024455,283968.8610741641,283671.1101645772,282868.58774055087,281842.1952554214,280848.8735495862,279813.18727359216,278960.37672436127,278213.1442990462,277666.06546693464,277216.4248458222,276987.9190047048,277033.75861430913,276889.15220240055
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,144511.06825763456,144805.81681736175,145195.2974630264,145995.98609812267,146878.66177106285,147626.68150261545,148371.66041365964,149066.38895130155,149848.67874148695,150574.7821711133,151306.27925398524,152041.50946126858,152746.42803121998,153431.78777637784,154110.22380164996,154799.9536370649,155493.73035973884,156165.95822386656,156790.39194033598,157383.86284732606,157975.8526571876,158622.77020994577,159334.7014283838,160000.63811060952,160548.67715802728,161016.59012328112,161542.66066485966,162136.70690276448,162710.30235153882,163362.8236192239,164079.0426588506,164948.64562898924,165666.6701226145,166359.2344972122,166968.35152930385,167676.58375718875,168350.57829701094,169065.69639311955,169692.7399976024,170393.74035792678,171096.5519268329,171871.05684260887,172647.1717127902,173483.46447477106,174476.36607129523,175495.88294995273,176420.75513769247,177197.4887646793,177861.47240161058,178681.3276680746,179719.0146506996,181002.84793245397,182584.5616130409,184299.53547021654,,189507.72492294174,192263.14016709803,195067.84615878385,197877.30109014103,201479.521469441,205462.54061371353,210550.26678272593,215778.94331799506,221816.50423284,228498.81401451703,237223.60200980332,247195.93549458482,257151.29796287123,267548.24442221597,276733.2788050196,285507.45724507136,291057.3373245417,293703.452453328,297389.38851148874,301953.12051752425,307330.67241192586,310179.5993930364,311517.5289865218,311054.7059773409,308949.0780626617,305659.38702014973,303491.6931963483,301000.01777300384,298706.8556447565,296093.6737446659,294279.1014374535,293184.95748616755,292880.8554190867,292754.65670889127,291889.55071240966,290130.63348882616,287597.28768513165,284695.8317977006,281718.7321560209,277682.54929172655,273281.01130489464,268580.3897081765,262981.10790890985,257100.57122757076,250122.82473922963,244760.20459416448,239715.46342649683,234545.2164433278,227948.872719028,221182.20327831584,215528.11577845027,208672.64280520508,201369.50744926385,194328.00919332527,189997.6980376294,186455.60131095478,183063.37262788214,179076.34676485532,175675.03256536866,172965.53814763125,170812.61066322026,168923.90183409044,166297.88042865202,165267.86668838465,165002.26681523584,165359.0815749631,164540.50308114497,163252.22411491687,162681.44657914792,162069.92177681936,161502.5204014999,159284.9886250778,157094.0423103594,154192.77005273322,152208.0062559877,150255.17899790275,148462.0545507307,146229.77364605898,144239.65795833126,142976.60406157436,141545.477381142,140082.00807737038,138373.03124489635,137608.667459519,137371.8659035238,137436.26056452698,137591.06642126784,137637.82087323515,138548.1983336696,139385.92410507103,140596.057891281,141544.01461094065,143346.07175868168,145931.91175052008,149037.10600750355,152503.3656324511,156076.47430029587,159932.7545998909,163475.05060152043,166604.53662115886,169118.99653698632,171563.36920476687,174002.74332866762,176705.29986910336,179752.68833839786,183160.35857156024,186671.9654210851,190069.83847344425,193337.31384846978,196445.11420100287,199235.63323273906,201331.29588291608,202799.6589625145,204530.32956620379,206440.76890263509,208360.40577180902,209505.9977588711,210154.34571582734,210425.81775856344,210582.94805035632,210842.8685403031,211223.85119984997,211452.38889066468,211813.32183387593,212192.1142443286,212820.65229046482,213572.15329409076,214634.47758833334,215922.23338511912,217497.32831381517,219137.89738978216,220952.17648796027,222898.07677332257,225072.1325211602,227296.689155578,229508.88714983358,231563.03501127884,233848.2823235869,235818.44394725308,237187.6871610396,238001.616623658,238807.19544556979,239838.24675723226,240922.71011260516,241914.23230623043,243177.60875536976,244419.58702944964,245629.30780331278,246779.97531321723,247912.2169991068,249242.22359757827,250702.4097181305,252249.49827370737,253699.59532150542,255127.28704512585,256503.29897656545,257940.09715460194,259424.4209798464,260974.19865177432,262250.2411381248,263534.0416556799,265169.4596338912,267148.59872893913,269094.63136899663,270644.41664671217,272320.91129747266,274060.0179114531,276177.59049053054,278123.6108653554,279999.94418546004,281500.572445085,282824.18579336023,283940.8515501991,285244.0323087516,286773.1500107984,288193.35798156826,289349.19668341655,290183.37392262084,291085.17411912145,291922.3388399403,293073.36519502226,294568.82101757085,296455.134478156,298687.90869776864,300987.8570469424,303896.6344804913,307223.57694550516,311091.27993059653,314570.7273139611,316944.4761796275,318452.76960865967,320044.56596936117,322875.39055021806,327449.65592897584,332933.413036329,338917.597358054,344722.9343074386,350489.06334950036,356633.7502802564,363973.7559428298,372566.28758830373,382851.57528727205,394096.8027165898,405194.7770995183,414933.25924219034,423095.27798499743,430401.0183355059,437356.076246123,443868.80772848235,450901.3429235082,459010.2748667484,469094.003505155,480220.72185662854,491175.4747452929,500099.09747411375,504406.32678664016,502901.86947733053,496402.0071785529,488388.6011560623,479832.9687288247,471457.48960485845,463420.6753000968,457308.27193529595,454010.8593527687,452977.72444989625,453748.16021139856,455707.707193465,458464.6775091311,461451.08904245176,463971.8411310714,466176.1234135926,467976.6547532947,468944.17472109344,469310.8066800793,469853.46161135007,471317.3145709552,473105.1613219485,474517.8720642175,474687.73702180566,474078.67089191824,472954.4312898493,472001.2745658003,471266.13320196164,470595.91300744266,470013.49219685636,469071.32517921535,467585.59401513665,465422.1811006698,463419.13782912254,461388.95519485394,459510.628709903,457492.403994222,455839.62627496413,454769.65459931805,454342.10626904113,454563.6760084235,455339.96156989905,456184.0432314402
